id,origine,numero_isic,type_event,date,nature,region,lieu,niveau_gravite,annee
19948,Réseau,18770,Engagement intempestif d'un train sur une voie protégée pour des travaux,2015-08-12,"[r] Engagement intempestif du domaine fermé sur zone RATP par train Réseau MATISA
(ligne RER D)",PN,Paris Nord poste 1B Sout.,,2015
20205,Réseau,18813,Dégagement intempestif du domaine fermé,2015-08-12,"Sortie intempestive du domaine fermé sans autorisation par un train de travaux, lors d'une évolution.
Engagement du point protégé.",PCA,triage Bordeaux Hourcade,,2015
20056,Mobilités,,Portes ouvertes sur train de voyageurs en circulation,2015-08-24,[m]Porte ouverte en ligne signalée par un voyageur sur le train N°17808.,PRG,Vers Mâcon,,2015
20153,Réseau,0,Défaillance voie,2015-08-27,[r]défaut de géométrie de la voie,PCA,ST BENOIT (86),,2015
20121,Cause Tiers Mobilités,,Portes ouvertes sur train de voyageurs en circulation,2015-08-28,[a] Porte ouverte,NPC,Lens,,2015
20208,Mobilités,18965,Franchissement intempestif d'un signal d'arrêt fermé,2015-09-09,"[m]Franchissement du panneau Cv 16 (km 71,902) voie 1 fermé et talonnage
de l'aiguille 16a (km 71,820) par le conducteur du matériel du train 847500.",NOR,Serqueux,,2015
20407,Mobilités,0,Dépassement de la vitesse limite de plus de 40 km/h,2015-09-10,[m] Dépassement de vitesse supérieur à 40 km /h,PCA,Marigny (79),,2015
20295,Mobilités,,Incident MD (Plan PUI-PMD),2015-09-16,[m] Incident MD,LR,Narbonne,,2015
20492,Réseau,,Ouvrage d'art déterioré,2015-10-02,[r] Heurt de rocher,PAK,Puget-sur-Argens (83),,2015
20431,Réseau,19109,Autorisation de franchissement d’un signal fermé,2015-09-27,[r] ASV / Autorisation de franchissement sans vérification signal C28 délivré au conducteur du train 130806 (SNCF Mobilités),PSL,Mantes La Jolie,,2015
20570,Réseau,,Déraillement,2015-10-12,[r] DERAIL / Déraillement train de voyageurs 859100 (SNCF Mobilités  X73811) au franchissement de laig. 310b,PDL,Sainte Pazanne,,2015
20626,Cause Tiers Réseau,19257,Collision contre obstacle à un passage à niveau,2015-10-16,[a] - Heurt dun véhicule par un train au PN 34 gardé dEsmans,PSE,Esmans,,2015
20669,Réseau,19278,Franchissement intempestif d'un signal d'arrêt fermé,2015-10-19,[r] - FSATLC - franchissement non autorisé d'un jalon de manoeuvre par un TTX + EPP,PSE,Pasilly,,2015
20683,Réseau,,Incident grave de signalisation,2015-10-25,"[r] Libération intempestive dun circuit de voie en présence dune circulation sur VP, Deshuntage",AUV,Aigueperse,,2015
21007,Réseau,0,Incident grave de signalisation,2015-10-27,[r] GRAVE / Séquence TVM anormale entre St Cyr PRS 44 & Loire PRS 45 signalée par conducteur du TGV 8449,AUV,LGVA entre St Cyr PRS 44 & Loire PRS 45,,2015
20797,Réseau,0,Défaillance voie,2015-10-30,"[r] DEFOA / Découverte, suite tournée Mauzin, défaut de géométrie, voie 1, avec interdiction de circulation",PDL,Pontchâteau,,2015
21108,Mobilités,,Dérive,2015-11-26,[m] Défaut d'immobilisation avec mise en mouvement sr VP (avec voyageurs),PN,Paris-Nord,,2015
21205,Réseau,19634,Collision entre 2 trains suite prise en écharpe,2015-12-03,"[r] Heurt du train 148430 (EF SNCF Mobilités) circulant voie 2 bis par une manœuvre
d'un train de l'URRA dans le chantier Morigny à Etampes.",PRG,Etampes - Poste M,,2015
21298,Réseau,,Dégagement intempestif du domaine fermé,2015-12-12,[r] Dégagement intempestif d'un domaine fermé.,PAK,Miramas,,2015
21308,Réseau,,Incident grave de signalisation,2015-12-13,[a] Déshuntage détecté par enregistreur et non couvert par une mesure préventive,AUV,Viescamp-sous-Jalles,,2015
21391,Mobilités,19727,Incident MD (Plan PUI-PMD),2015-12-15,[m] Evènement MD type 2,RA,Sibelin (69),,2015
21469,Cause Tiers Mobilités,0,Incendie à bord d’un train,2015-12-29,[a] Incendie dans un train (nécessite l'évacuation totale des voyageurs) suite malveillance,PAK,Cannes (06),,2015
21363,Réseau,19742,Déraillement,2015-12-16,"[r] Déraillement d une machine et de deux wagons sur VP,  suite à bivoie sur l'aiguille F,
lors de la manoeuvre de raccordement d'un train de l'EF MOBILITES FRET",CEN,Reignac (37),,2015
20539,Réseau,19059,Expédition d'un train sans ordre écrit  de restriction de vitesse,2015-09-12,[r] ESOP-Erreur de procédure. Non remise d'ordre,PCA,Thiviers,,2015
19677,Réseau,18543,Dégagement intempestif du domaine fermé,2015-07-08,[r] SORTTX / Sortie « intempestive » TTX (TTx n° 217) du domaine fermé (DFV sur ZEP 7818),PRG,Gare de Courtalain - PRS 17,,2015
19689,Réseau,,Franchissement intempestif d'un signal d'arrêt fermé,2015-07-13,"[r] - FSATLC - nez à nez suite  engagement du garage franc des
voies 5 / 6 lors de l'exécution d'une manoeuvre sur voie 6 du faisceau voies de service au garage impair de Creil Plaine.",PN,Creil Plaine,,2015
,Cause Tiers Réseau,33399,Défaillance voie,2021-05-05,"Suite au signalement d'un conducteur, les agents de maintenance constatent un ripage de la voie provoqué par un enfin agricole.",BRE,Dol de Bretagne(35),4.0,2021
,Cause Tiers Réseau,33422,Ouvrage en terre déterioré,2021-05-11,"A la suite de fortes précipitations, un affaissement de terrain entraine l'interdiction des circulations",AURA,Treves Burel (42),4.0,2021
,Cause Tiers Réseau,33604,Incident grave de signalisation,2021-06-08,"Un client embranché prend l'initiative de faire remplacer un levier d'aiguille par un autre modèle, qui finalement n'assure plus l'enclenchement protégeant les voies principales",HDF,Avesnelles (59),4.0,2021
,Cause Tiers Réseau,33658,Déraillement,2021-06-16,"Suite au heurt d'un convoi exceptionnel routier à un passage à niveau, l'engin moteur d'un train de fret et ses 7 premiers wagons se couchent.",GE,Rumigny (08),6.0,2021
,Cause Tiers Réseau,34320,Ouvrage en terre déterioré,2021-09-16,Heurt d'une coulée de boue par un train de voyageurs,AURA,Reigner (74),4.0,2021
37221.0,Cause Tiers Voyageur,,Portes ouvertes sur train de voyageurs en circulation,2021-01-21,"Lors d'un arrêt en gare d'un train en matériel Corail, un client avise l'agent d'accompagnement qu'il a trouvé 2 portes latérales ouvertes dix minutes avant.",OCC,Montpellier,3.0,2021
37681.0,Cause Tiers Voyageur,,Franchissement intempestif d'un signal d'arrêt fermé,2021-03-23,"En repartant d'une gare après avoir réalisé sa desserte voyageurs, un conducteur franchit fermé un sémaphore de block manuel",NAQ,Egletons (19),2.0,2021
,Indéterminé,33597,Déraillement,2021-06-08,Un train de fret déraille de ses deux derniers wagons sur une voie unique à trafic restreint,CVL,Loury (45),4.0,2021
,Réseau,32583,RFC,2021-01-19,"Alors que la circulation ferroviaire a repris,  une entreprise extérieure enlève les dispositifs empêchant la circulation routière sur un PN non encore remis en service",OCC,Capendu (11),4.0,2021
,Réseau,,Réception sur voie occupée,2021-02-19,Un train de voyageurs circulant sur voie unique est reçu sur la voie d'évitement déjà occupée par une circulation de matériel vide,AURA,Pringy (74),4.0,2021
,Réseau,33178,Erreur grave de procédure,2021-03-31,Un agent circulation ferme d'urgence un carré et modifie un itinéraire sans avoir l'assurance que la circulation à l'approche est bien arrêtée avant le carré.,IDF,Villeneuve Triage,4.0,2021
,Réseau,33255,Incident de Boite d'essieux,2021-04-16,"Un agent circulation indique un numéro d'essieu erroné suite à une alarme boite chaude, qui sera finalement trouvée et confirmée au détecteur suivant",CVL,La Chapelle St Mesmin,3.0,2021
,Réseau,33287,RFC,2021-04-22,"Sur voie interceptée, un lorry automoteur part en dérive sur 20 mètres et vient s'immobiliser sur un passage à niveau ouvert",OCC,Génolhac (30),4.0,2021
,Réseau,33328,Mise en oeuvre de travaux sans protection,2021-04-28,Un chenillard transportant du béton est heurté par une circulation commerciale car il engageait la zone dangereuse,IDF,Gazeran (78),3.0,2021
,Réseau,33534,COLGAB,2021-05-28,"Lors d'un croisement en ligne, un train de voyageurs est heurté par un élement d'un train désherbeur qui engageait le gabarit de la voie contigüe.",NMD,Lisieux (14),4.0,2021
,Réseau,33566,Incident grave de signalisation,2021-05-28,"Une erreur d'étude est décelée après la mise en œuvre de travaux sur un PAI, qui engendrait dans certaines configuration un risque de prise en écharpe",PDL,Chateaubriant (44),4.0,2021
,Réseau,33632,Incident grave de signalisation,2021-06-02,"Une erreur d'étude sur certaines aiguilles est détectée après la mise en oeuvre, qui peut provoquer, dans certaines conditions de dérangement, une circulation à vitesse trop élevée",IDF,Paris Magenta,4.0,2021
,Réseau,33827,Circulation non autorisée d'un train de travaux,2021-07-02,Un train de travaux sort du domaine protégé jusqu'en gare alors que l'autorisation de dégagement n'a pas été demandée à l'agent-circulation,AURA,St Georges d'Aurac (43),4.0,2021
,Réseau,33816,Autorisation de franchissement d’un signal fermé,2021-07-03,Un agent-circulation ne va pas au bout de ses vérifications avant de délivrer une autorisation de franchissement de signal fermé.,PACA,Lavalduc (13),4.0,2021
,Réseau,33881,Incident grave de signalisation,2021-07-12,Une erreur de manipulation d'un agent SE libère un intervalle sur une ligne en BAPR alors qu'un train est toujours dans le canton,NMD,Alençon (61),4.0,2021
,Réseau,34002,Expédition d'un train sans ordre écrit  de restriction de vitesse,2021-07-26,"Suite au dérangement d'un détecteur de boite chaude, un agent-circulation n'identifie pas qu'il doit remettre des ordres de restriction aux trains en circulation",IDF,Massy,4.0,2021
,Réseau,34058,Mise en oeuvre de travaux sans protection,2021-08-06,"Lors de sa mise à quai avant départ, un train  heurte une mini-pelle stationnée sur un quai mais engageant le gabarit.",GE,Mulhouse,3.0,2021
,Réseau,34094,Incident grave de signalisation,2021-08-17,Deux agents de maintenance en tournée terrain constatent la non-fermeture d'un sémaphore malgré la présence d'un train dans le canton aval.,IDF,Pont de rungis,4.0,2021
,Réseau,34175,Déraillement,2021-08-26,Les 13 premiers wagons d'un train de fret déraillent suite à une rupture de rail,GE,St Hilaire au temple (51),5.0,2021
,Réseau,34230,Défaillance voie,2021-08-30,"Suite aux résultats de l'auscultation de la voie par un engin de mesure, les relevés réalisés par l'équipe de maintenance à pied d'oeuvre conduisent à l'interdiction des circulations",IDF,La Ferté Milon,4.0,2021
,Réseau,,Réception sur voie occupée,2021-09-30,Réception du train de voyageurs n°857453 (SNCF Voyageurs) sur voie de service occupée et non electrifée,PDL,Sablé,3.0,2021
,Réseau,34446,Défaillance voie,2021-10-01,Découverte d?une rupture de rail à la suite d'un choc anormal ressenti par le conducteur d'un train de voyageurs,GE,Nompatelize (88),4.0,2021
,Réseau,34680,Autorisation de franchissement d’un signal fermé,2021-10-09,Autorisation de franchissement d'un signal sans vérification avant délivrance bulletin de franchissement,IDF,Orly ville (94),4.0,2021
,Réseau,34744,Autorisation de franchissement d’un signal fermé,2021-10-25,Autorisation de franchir fermé plusieurs carrés non contrôlé par le poste transmise par un AC au conducteur d'un train,NMD,Bréauté (76°,4.0,2021
,Réseau,34733,Expédition d'un train sans ordre écrit  de restriction de vitesse,2021-10-31,"Passage de 3 circulations sans prises de mesures imposant le franchissement restrictif, pour le dérangement d'une l'aiguille 7b sur VP",IDF,La garenne colombe (92),4.0,2021
,Réseau,34737,Incident grave de signalisation,2021-11-05,Libération fugitive intempestive d'un intervalle de pas d'IPCS en présence d'une circulation,IDF,Roissy (95),4.0,2021
,Réseau,34807,RFC,2021-11-21,Franchissement d'un passage à niveau barrières ouvertes par un train (raté de fermeture suite travaux de SNCF Réseau).,CVL,La guerche sur l'aubois (18),4.0,2021
,Réseau,34941,Incident grave de signalisation,2021-12-02,Discordance entre un levier de commande à pied d'oeuvre et la position l'aiguille n'assurant plus la protection des Voies Principales,HDF,Ribécourt (60),4.0,2021
,Réseau,,Franchissement intempestif d'un signal d'arrêt fermé,2021-12-10,Franchissement intempestif d'un signal carré violet fermé par une manoeuvre (mise en mouvement non autorisée)  sur Voie Principale avec engagement du point protégé.,GE,Béning-les-Saint-Avold (57),4.0,2021
37377.0,Voyageur,,Dépassement de la vitesse limite de plus de 40 km/h,2021-02-09,Un conducteur oublie de respecter un ordre de restriction délivré suite à avarie à la voie,GE,Langley (88),3.2142857142857144,2021
37408.0,Voyageur,,Perte de Pièces sur matériel roulant,2021-02-12,Un TGV perd une jupe latérale lors du croisement avec un autre train sur LGV,HDF,LGV Sud Est,3.0,2021
,Voyageur,,Portes ouvertes sur train de voyageurs en circulation,2021-05-19,Une voyageuse signale à l'agent d'accompagnement une porte ouverte en ligne sur un train en matériel corail.,OCC,Nimes,3.0,2021
38538.0,Voyageur,,Dépassement de la vitesse limite de plus de 40 km/h,2021-06-30,Le conducteur d'un TGV commercial ne réalise pas le début de la mission de reconnaissance de voie prévue à la fiche train,HDF,Entre Lille Europe et Cassel (59),4.0,2021
,Voyageur,,autre,2021-07-15,Un conducteur circule sur une ligne dont il n'a pas la compétence,HDF,Ostricourt (62),2.0,2021
38816.0,Voyageur,,Incendie à bord d’un train,2021-08-14,Les pompiers interviennent en gare pour éteindre des flammes sous la locomotive après un incident électrique,PACA,Saint Raphael (83),3.0,2021
,Voyageur,,Défaut d'Immobilisation,2021-09-29,"Défaut d'immobilisation d'un engin moteur, mouvement estimé à environ 30m.",IDF,Juvisy,4.0,2021
,Voyageur,,Franchissement intempestif d'un signal d'arrêt fermé,2021-10-11,"En gare de voie unique, un conducteur se met en marche après avoir reçu l'autorisation de mise en mouvement sans observer le signal qui s'avère fermé. Il commande l’arrêt d’urgence de son train, obtenu après le franchissement du point dangereux.",HDF,Hesdin (62),4.0,2021
21884,Mobilités,0,Dépassement de la vitesse limite de plus de 40 km/h,2016-01-03,[m] Dépassement de vitesse supérieur à 40 km /h du train IC 3835.,PCA,Entre La Rochelle et Marans (17),4.0,2016
21639,Réseau,19883,Dégagement intempestif du domaine fermé,2016-01-09,"[r] Dégagement Intempestif du domaine fermé par TTx sur voie 1 (VP), au km 215,070
(SAM + pétard au droit du C 4533 pris à revers).",PRG,LGV Atlantique  Loire PRS 45,4.0,2016
21693,Mobilités,,Portes ouvertes sur train de voyageurs en circulation,2016-01-18,[m] Porte ouverte sur train TER 843914.,PIC,Corbie,3.0,2016
21821,Réseau,,Erreur grave de procédure,2016-01-28,[r] Erreur grave de procédure S9 sans boucle de rattrapage et situation de danger [procédure Tx].,AUV,Entre Thiers et Boen,4.0,2016
21880,Réseau,20034,Erreur grave de procédure,2016-01-29,[r] Départ sans autorisation et suppression des boucles de rattrapage.,ALP,Vallorcine,3.0,2016
21930,Réseau,20078,Engagement intempestif d'un train sur une voie protégée pour des travaux,2016-02-03,[r] Engagement intempestif d'un train sur voie 1 protégée par fermeture de voie pour travaux.,MPY,Montrejeau,3.0,2016
22018,Réseau,0,Incident grave de signalisation,2016-02-07,"[r] Découverte par conducteur train de voyageurs 855013 de l'absence du TIVD fixe 30 (km 27,007).",BR,Roscoff,4.0,2016
22051,Réseau,,Défaillance voie,2016-02-10,"[r] Défaut géométrie voie, découvert par Mauzin. Interdiction de circulation sur la jonction Voie1/voie2.",PCA,Angoulème,4.0,2016
22063,Réseau,,Déraillement,2016-02-12,[r] Déraillement sur VP d'un TER lors de son entrée en gare sur l'aiguille K  (NVI).,LR,Mende,4.0,2016
22136,Réseau,20222,Franchissement intempestif d'un signal d'arrêt fermé,2016-02-17,"[r] Franchissement Intempestif du signal d'arrêt C133 fermé, situé au km 210,283 sur la voie 1, par le conducteur du train 510593 (draisine MT) avec engagement du point protégé et sans mise en action détonateur.",PDL,Le Mans,4.0,2016
